AÑO;MES;PROVINCIA_DESTINO;CONTINENTE_ORIGEN;PAIS_ORIGEN;TURISTAS;PERNOCTACIONES
2023;11;Huelva;América;Argentina;34;371
2023;11;Huesca;América;Argentina;48;442
2023;11;Illes Balears;América;Argentina;798;7741
2023;11;Jaén;América;Argentina;34;224
2023;11;La Rioja;América;Argentina;44;458
2023;11;Las Palmas;América;Argentina;229;1832
2023;11;León;América;Argentina;58;586
2023;11;Lleida;América;Argentina;132;898
2023;11;Lugo;América;Argentina;58;580
2023;11;Madrid;América;Argentina;10102;59602
2023;11;Murcia;América;Argentina;90;846
2023;11;Málaga;América;Argentina;1284;13482
2023;11;Navarra;América;Argentina;94;743
2023;11;Ourense;América;Argentina;51;510
2023;11;Pontevedra;América;Argentina;198;2039
2023;11;Salamanca;América;Argentina;76;600
2023;11;Santa Cruz de Tenerife;América;Argentina;218;1657
2023;11;Segovia;América;Argentina;41;213
2023;11;Sevilla;América;Argentina;362;3222
2023;11;Soria;América;Argentina;37;255
2023;11;Tarragona;América;Argentina;267;2109
2023;11;Toledo;América;Argentina;128;717
2023;11;Total Nacional;América;Argentina;24771;178809
2023;11;Valencia/València;América;Argentina;1077;10232
2023;11;Valladolid;América;Argentina;45;315
2023;11;Zaragoza;América;Argentina;126;1121
2023;12;A Coruña;América;Argentina;339;2915
2023;12;Alicante/Alacant;América;Argentina;1036;8702
2023;12;Almería;América;Argentina;181;1376
2023;12;Araba/Álava;América;Argentina;62;558
2023;12;Asturias;América;Argentina;200;1760
2023;12;Badajoz;América;Argentina;62;360
2023;12;Barcelona;América;Argentina;6776;44044
2023;12;Bizkaia;América;Argentina;157;1256
2023;12;Burgos;América;Argentina;76;486
2023;12;Cantabria;América;Argentina;103;803
2023;12;Castellón/Castelló;América;Argentina;140;994
2023;12;Ciudad Real;América;Argentina;45;306
2023;12;Cuenca;América;Argentina;45;185
2023;12;Cádiz;América;Argentina;146;1285
2023;12;Córdoba;América;Argentina;62;484
2023;12;Gipuzkoa;América;Argentina;190;1368
2023;12;Girona;América;Argentina;334;2238
2023;12;Granada;América;Argentina;318;2290
2023;12;Guadalajara;América;Argentina;66;356
2023;12;Huesca;América;Argentina;51;525
2023;12;Illes Balears;América;Argentina;833;6497
2023;12;La Rioja;América;Argentina;55;319
2023;12;Las Palmas;América;Argentina;361;2347
2023;12;León;América;Argentina;89;819
2023;12;Lleida;América;Argentina;207;1242
2023;12;Lugo;América;Argentina;47;273
2023;12;Madrid;América;Argentina;13975;65683
2023;12;Murcia;América;Argentina;126;857
2023;12;Málaga;América;Argentina;1693;14560
2023;12;Navarra;América;Argentina;142;1051
2023;12;Ourense;América;Argentina;51;332
2023;12;Pontevedra;América;Argentina;251;2234
2023;12;Salamanca;América;Argentina;63;416
2023;12;Santa Cruz de Tenerife;América;Argentina;290;2320
2023;12;Sevilla;América;Argentina;355;2805
2023;12;Soria;América;Argentina;66;396
2023;12;Tarragona;América;Argentina;363;2541
2023;12;Toledo;América;Argentina;162;972
2023;12;Total Nacional;América;Argentina;31571;193993
2023;12;Valencia/València;América;Argentina;1586;12847
2023;12;Valladolid;América;Argentina;63;454
2023;12;Zaragoza;América;Argentina;191;1299
2023;12;Ávila;América;Argentina;45;239
2024;1;A Coruña;América;Argentina;219;2365
2024;1;Alicante/Alacant;América;Argentina;722;7292
2024;1;Almería;América;Argentina;114;1243
2024;1;Araba/Álava;América;Argentina;30;252
2024;1;Asturias;América;Argentina;135;1553
2024;1;Barcelona;América;Argentina;5052;38900
2024;1;Bizkaia;América;Argentina;144;1397
2024;1;Burgos;América;Argentina;40;268
2024;1;Cantabria;América;Argentina;52;541
2024;1;Castellón/Castelló;América;Argentina;105;851
2024;1;Cáceres;América;Argentina;32;310
2024;1;Cádiz;América;Argentina;94;902
2024;1;Córdoba;América;Argentina;72;504
2024;1;Gipuzkoa;América;Argentina;156;1092
2024;1;Girona;América;Argentina;218;1679
2024;1;Granada;América;Argentina;260;2158
2024;1;Guadalajara;América;Argentina;53;408
2024;1;Huesca;América;Argentina;45;369
2024;1;Illes Balears;América;Argentina;531;4726
2024;1;La Rioja;América;Argentina;54;621
2024;1;Las Palmas;América;Argentina;277;2715
2024;1;León;América;Argentina;42;420
2024;1;Lleida;América;Argentina;143;1087
2024;1;Lugo;América;Argentina;37;385
2024;1;Madrid;América;Argentina;10381;61248
2024;1;Murcia;América;Argentina;97;1019
2024;1;Málaga;América;Argentina;1294;12034
2024;1;Navarra;América;Argentina;73;730
2024;1;Ourense;América;Argentina;30;300
2024;1;Pontevedra;América;Argentina;159;1558
2024;1;Salamanca;América;Argentina;61;445
2024;1;Santa Cruz de Tenerife;América;Argentina;227;2384
2024;1;Sevilla;América;Argentina;341;3103
2024;1;Tarragona;América;Argentina;269;2825
2024;1;Toledo;América;Argentina;105;672
2024;1;Total Nacional;América;Argentina;23222;171696
2024;1;Valencia/València;América;Argentina;1135;9761
2024;1;Valladolid;América;Argentina;44;273
2024;1;Zaragoza;América;Argentina;105;903
2024;2;A Coruña;América;Argentina;212;1866
2024;2;Alicante/Alacant;América;Argentina;566;4924
2024;2;Almería;América;Argentina;84;781
2024;2;Asturias;América;Argentina;113;1028
2024;2;Barcelona;América;Argentina;5329;35704
2024;2;Bizkaia;América;Argentina;115;989
2024;2;Burgos;América;Argentina;42;248
2024;2;Cantabria;América;Argentina;45;360
2024;2;Castellón/Castelló;América;Argentina;91;774
2024;2;Cádiz;América;Argentina;74;570
2024;2;Córdoba;América;Argentina;81;494
2024;2;Gipuzkoa;América;Argentina;127;940
2024;2;Girona;América;Argentina;236;1581
2024;2;Granada;América;Argentina;244;1635
2024;2;Guadalajara;América;Argentina;37;266
2024;2;Illes Balears;América;Argentina;510;3570
2024;2;Las Palmas;América;Argentina;292;2015
2024;2;León;América;Argentina;31;254
2024;2;Lleida;América;Argentina;216;1706
2024;2;Madrid;América;Argentina;11470;65379
2024;2;Murcia;América;Argentina;69;690
2024;2;Málaga;América;Argentina;1265;10626
2024;2;Navarra;América;Argentina;58;458
2024;2;Pontevedra;América;Argentina;132;1360
2024;2;Salamanca;América;Argentina;55;512
2024;2;Santa Cruz de Tenerife;América;Argentina;173;1471
2024;2;Sevilla;América;Argentina;418;3386
2024;2;Tarragona;América;Argentina;208;1477
2024;2;Toledo;América;Argentina;84;395
2024;2;Total Nacional;América;Argentina;23938;157160
2024;2;Valencia/València;América;Argentina;1066;7995
2024;2;Valladolid;América;Argentina;49;348
2024;2;Zaragoza;América;Argentina;110;781
2024;3;A Coruña;América;Argentina;264;2112
2024;3;Alicante/Alacant;América;Argentina;763;6257
2024;3;Almería;América;Argentina;127;927
2024;3;Araba/Álava;América;Argentina;33;234
2024;3;Asturias;América;Argentina;180;1548
2024;3;Barcelona;América;Argentina;7625;47275
2024;3;Bizkaia;América;Argentina;175;1505
2024;3;Burgos;América;Argentina;50;300
2024;3;Cantabria;América;Argentina;79;616
2024;3;Castellón/Castelló;América;Argentina;132;1254
2024;3;Cádiz;América;Argentina;206;1030
2024;3;Córdoba;América;Argentina;103;587
2024;3;Gipuzkoa;América;Argentina;212;1336
2024;3;Girona;América;Argentina;305;1891
2024;3;Granada;América;Argentina;314;1915
2024;3;Guadalajara;América;Argentina;58;284
2024;3;Huesca;América;Argentina;34;309
2024;3;Illes Balears;América;Argentina;870;6525
2024;3;Jaén;América;Argentina;33;277
2024;3;La Rioja;América;Argentina;40;292
2024;3;Las Palmas;América;Argentina;233;1678
2024;3;Lleida;América;Argentina;196;1039
2024;3;Lugo;América;Argentina;42;319
2024;3;Madrid;América;Argentina;14055;75897
2024;3;Murcia;América;Argentina;143;1073
2024;3;Málaga;América;Argentina;1713;14389
2024;3;Navarra;América;Argentina;83;614
2024;3;Ourense;América;Argentina;35;396
2024;3;Pontevedra;América;Argentina;161;1385
2024;3;Salamanca;América;Argentina;65;384
2024;3;Santa Cruz de Tenerife;América;Argentina;211;1983
2024;3;Segovia;América;Argentina;57;262
2024;3;Sevilla;América;Argentina;456;3785
2024;3;Tarragona;América;Argentina;318;2258
2024;3;Toledo;América;Argentina;165;858
2024;3;Total Nacional;América;Argentina;31620;199323
2024;3;Valencia/València;América;Argentina;1588;13022
2024;3;Valladolid;América;Argentina;57;490
2024;3;Zaragoza;América;Argentina;174;1218
